"id","species_id","name","species","breed","age","gender","weight","status","found","admitted","released","image_url","url"
39169,"1345/18",Fika,cat,Europejska,"13 lat",samica,"5 kg",wydane adopcja,Grójecka,"2018-12-13","2018-12-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181208233015.jpg,https://napaluchu.waw.pl/pet/011803907/
39171,"1357/18",Przemek,cat,Europejska,"8 lat",samiec,"3 kg",wydane adopcja,"","2018-12-12","2018-12-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181209203905.jpg,https://napaluchu.waw.pl/pet/011803965/
39172,"1308/18",Stasia,cat,Europejska,"20 lat",samica,"2 kg",wydane adopcja,Sm z ul. Krakowskie Przedmieście,"2018-12-11","2018-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181203214744.JPG,https://napaluchu.waw.pl/pet/011803774/
39173,"1336/18",Abi,cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,ul. Mazowiecka,"2018-12-11","2018-11-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181203002349.jpg,https://napaluchu.waw.pl/pet/011803883/
39174,"1353/18",Karusia,cat,Europejska,"16 lat",samica,"3 kg",wydane adopcja,# weryfikacja,"2018-12-11","2018-12-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181207232949.jpg,https://napaluchu.waw.pl/pet/011803935/
39175,"1279/18",Cypek,cat,Europejska,"7 lat",samiec,"4 kg",wydane adopcja,z ul. Pańskiej,"2018-12-09","2018-11-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181126212345.jpg,https://napaluchu.waw.pl/pet/011803676/
39176,"1293/18",Jaśminka,cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,Pańska,"2018-12-09","2018-11-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181201233411.jpg,https://napaluchu.waw.pl/pet/011803726/
39177,"1307/18",Parma,cat,Europejska,"9 lat",samica,"4 kg",wydane adopcja,ul. Grochowska,"2018-12-09","2018-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181205184505.jpg,https://napaluchu.waw.pl/pet/011803771/
39178,"1280/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,Goławicka,"2018-12-08","2018-12-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181118002242.jpg,https://napaluchu.waw.pl/pet/011803678/
39179,"1282/18",Kaledonia,cat,Europejska,"10 lat",samica,"3 kg",wydane adopcja,Siennicka,"2018-12-08","2018-11-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181127195547.jpg,https://napaluchu.waw.pl/pet/011803690/
39180,"1301/18",Szejkerek,cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,ul. Handlowa,"2018-12-08","2018-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181202201112.JPG,https://napaluchu.waw.pl/pet/011803756/
39182,"1241/18",Gordek,cat,Europejska,"7 lat",samiec,"3 kg",wydane adopcja,ul. Na Skraju,"2018-12-05","2018-11-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181114182714.jpg,https://napaluchu.waw.pl/pet/011803536/
39183,"1258/18",Puciek,cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,"odebrany Śreniawitów, znaleziony ul. Kobiałka","2018-12-05","2018-11-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181127221529.jpg,https://napaluchu.waw.pl/pet/011803591/
39184,"1334/18","",cat,Europejska,"18 lat",samica,"3 kg",wydane adopcja,ul.Żbikowskiej PIASTÓW,"2018-12-05","2018-11-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7642_mini.jpg,https://napaluchu.waw.pl/pet/011803864/
39185,"1276/18",Babuszka,cat,Europejska,"17 lat",samica,"2 kg",wydane adopcja,z ul. Dzieci Warszawy,"2018-12-04","2018-11-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181126211001.jpg,https://napaluchu.waw.pl/pet/011803672/
39186,"1288/18",Gubek,cat,Europejska,"10 lat",samiec,"5 kg",wydane adopcja,z ul. Majowa,"2018-12-04","2018-11-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181130230312.jpg,https://napaluchu.waw.pl/pet/011803713/
39187,"1329/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,z ul. Dereniowej,"2018-12-04","2018-11-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7615_mini.jpg,https://napaluchu.waw.pl/pet/011803835/
39188,"1349/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,"","2018-12-04","2018-12-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/7713.jpg,https://napaluchu.waw.pl/pet/011803923/
39189,"1244/18",Langus,cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,# weryfikacja,"2018-12-02","2018-11-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803556_mini.jpg,https://napaluchu.waw.pl/pet/011803556/
39190,"1245/18",Tynka,cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,# weryfikacja,"2018-12-02","2018-11-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181126234707.JPG,https://napaluchu.waw.pl/pet/011803557/
39191,"1251/18",Barfi,cat,Europejska,"8 lat",samiec,"4 kg",wydane adopcja,"Góra Kalwaria, Dobiesz, ul. Mazowiecka","2018-12-02","2018-11-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181117232837.jpg,https://napaluchu.waw.pl/pet/011803574/
39192,"1297/18",Dymek,cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,z ul. Sobieksiego,"2018-12-02","2018-11-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181126233321.jpg,https://napaluchu.waw.pl/pet/011803741/
39193,"1211/18",Zdenek,cat,Europejska,"17 lat",samiec,"4 kg",wydane adopcja,ul. Grójecka,"2018-12-01","2018-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181108181818.jpg,https://napaluchu.waw.pl/pet/011803438/
39194,"1240/18",Flobert,cat,Europejska,"10 lat",samiec,"4 kg",wydane adopcja,ul. Stanisławowska,"2018-12-01","2018-11-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181114223350.jpg,https://napaluchu.waw.pl/pet/011803532/
39195,"1253/18",Akadi,cat,Europejska,"8 lat",samiec,"4 kg",wydane adopcja,# weryfikacja,"2018-12-01","2018-11-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181118230052.jpg,https://napaluchu.waw.pl/pet/011803578/
39196,"1270/18",Makusa,cat,Europejska,"9 lat",samica,"4 kg",wydane adopcja,Gościeradowska,"2018-12-01","2018-11-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181126002916.jpg,https://napaluchu.waw.pl/pet/011803659/
39197,"1272/18",Umbria,cat,Europejska,"8 lat",samica,"5 kg",wydane adopcja,Radiowa,"2018-12-01","2018-11-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181120214035.jpg,https://napaluchu.waw.pl/pet/011803663/
39198,"1278/18",Szlagier,cat,Europejska,"10 lat",samiec,"5 kg",wydane adopcja,Górczewska,"2018-12-01","2018-11-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181126211839.JPG,https://napaluchu.waw.pl/pet/011803674/
39199,"1316/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,z ul. Ostroroga,"2018-12-01","2018-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7595_mini.jpg,https://napaluchu.waw.pl/pet/011803798/
39200,"1317/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,z ul. Ostroroga,"2018-12-01","2018-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7596_mini.jpg,https://napaluchu.waw.pl/pet/011803799/
39201,"1328/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,"Gmina Góra Kalwaria, Brześce, Wilanowska (przy szkole)","2018-12-01","2018-11-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7614_mini.jpg,https://napaluchu.waw.pl/pet/011803834/
39202,"1242/18",Agaya,cat,Europejska,"13 lat",samica,"4 kg",wydane adopcja,z ul. Chodkiewicza,"2018-11-29","2018-11-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181115220354.jpg,https://napaluchu.waw.pl/pet/011803552/
39203,"1229/18",Merkury,cat,Europejska,"10 lat",samiec,"3 kg",wydane adopcja,Strzeleckiego,"2018-11-28","2018-10-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181113224213.jpg,https://napaluchu.waw.pl/pet/011803495/
39204,"1284/18",Fidżi,cat,Europejska,"7 lat",samiec,"4 kg",wydane adopcja,z ul. Żegańskiej,"2018-11-28","2018-11-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181127203431.jpg,https://napaluchu.waw.pl/pet/011803694/
39205,"1327/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,z ul. Igańskiej,"2018-11-28","2018-11-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7611_mini.jpg,https://napaluchu.waw.pl/pet/011803831/
39207,"1234/18",Bimber,cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,z ul. Książęcej,"2018-11-25","2018-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181113233053.jpg,https://napaluchu.waw.pl/pet/011803509/
39208,"1235/18",Bomber,cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,z ul. Książęcej,"2018-11-25","2018-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181113233300.jpg,https://napaluchu.waw.pl/pet/011803510/
39209,"1243/18",Gorgito,cat,Europejska,"8 lat",samiec,"5 kg",wydane adopcja,Sm z ul Osowskiej,"2018-11-25","2018-11-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181117001021.jpg,https://napaluchu.waw.pl/pet/011803554/
39210,"1266/18",Karbonia,cat,Europejska,"9 lat",samica,"4 kg",wydane adopcja,Kramarska (Rembertów),"2018-11-25","2018-11-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181122210238.jpg,https://napaluchu.waw.pl/pet/011803630/
39211,"1320/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,AR Piaseczno,"2018-11-25","2018-11-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803809_1_mini.jpg,https://napaluchu.waw.pl/pet/011803809/
39212,"1321/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,AR Piaseczno,"2018-11-25","2018-11-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803810_mini.jpg,https://napaluchu.waw.pl/pet/011803810/
39213,"1162/18",Laurel,cat,Europejska,"10 lat",samica,"3 kg",wydane adopcja,z ul. Montwiłłowskiej,"2018-11-24","2018-10-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181028231654.jpg,https://napaluchu.waw.pl/pet/011803308/
39214,"1249/18",Albercik,cat,Europejska,"11 lat",samiec,"4 kg",wydane adopcja,ul. Głębocka,"2018-11-24","2018-11-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181117231459.jpg,https://napaluchu.waw.pl/pet/011803565/
39215,"1259/18",Fabia,cat,Europejska,"7 lat",samica,"3 kg",wydane adopcja,ul. Kobielska,"2018-11-24","2018-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181120213348.jpg,https://napaluchu.waw.pl/pet/011803596/
39217,"1314/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,# weryfikacja,"2018-11-24","2018-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803793_mini.jpg,https://napaluchu.waw.pl/pet/011803793/
39218,"1246/18",Falsetka,cat,Europejska,"10 lat",samica,"3 kg",wydane adopcja,ul. Popiełuszki,"2018-11-22","2018-11-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181117002227.jpg,https://napaluchu.waw.pl/pet/011803562/
39219,"1247/18",Zwrotka,cat,Europejska,"10 lat",samica,"3 kg",wydane adopcja,ul. Popiełuszki,"2018-11-22","2018-11-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181117003904.jpg,https://napaluchu.waw.pl/pet/011803563/
39221,"1226/18",Miziołek,cat,Europejska,"7 lat",samiec,"3 kg",wydane adopcja,z ul. Wiatraczna/Paca,"2018-11-21","2018-10-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181111232909.jpg,https://napaluchu.waw.pl/pet/011803488/
39222,"1309/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,"","2018-11-21","2018-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7578_mini.jpg,https://napaluchu.waw.pl/pet/011803777/
39224,"1250/18",Lupita,cat,Europejska,"11 lat",samica,"3 kg",wydane adopcja,ul. Książęca,"2018-11-20","2018-11-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181117232354.jpg,https://napaluchu.waw.pl/pet/011803566/
39226,"1306/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,"Zgrupowania AK ""Żmija""","2018-11-20","2018-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7570_mini.jpg,https://napaluchu.waw.pl/pet/011803768/
39227,"1198/18",Gadacz,cat,Europejska,"9 lat",samiec,"5 kg",wydane adopcja,z ul. Syreny,"2018-11-19","2018-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181104234742.jpg,https://napaluchu.waw.pl/pet/011803405/
39228,"1257/18",Eria,cat,Europejska,"8 lat",samica,"3 kg",wydane adopcja,Kilara,"2018-11-19","2018-11-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181118224755.jpg,https://napaluchu.waw.pl/pet/011803586/
39230,"1300/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Olszynki Grochowskiej,"2018-11-19","2018-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/7585.jpg,https://napaluchu.waw.pl/pet/011803753/
39231,"1231/18",Tenor,cat,Europejska,"8 lat",samiec,"6 kg",wydane adopcja,Łochowska,"2018-11-18","2018-10-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181112234146.jpg,https://napaluchu.waw.pl/pet/011803498/
39232,"1273/18",Paula,cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Sobieskiego,"2018-11-18","2018-11-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7495_mini.jpg,https://napaluchu.waw.pl/pet/011803665/
39233,"1274/18",Pablo,cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,Sobieskiego,"2018-11-18","2018-11-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7496_mini.jpg,https://napaluchu.waw.pl/pet/011803666/
39236,"1159/18",Roland,cat,Europejska,"8 lat",samiec,"4 kg",wydane adopcja,"Gmina Góra Kalwaria, Linin, Osiedle Linin","2018-11-17","2018-10-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181027223214.jpg,https://napaluchu.waw.pl/pet/011803298/
39237,"1221/18",Mateo,cat,Europejska,"10 lat",samiec,"5 kg",wydane adopcja,z ul. Filomatów,"2018-11-17","2018-10-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181110215818.JPG,https://napaluchu.waw.pl/pet/011803472/
39238,"1236/18",Dikon,cat,Europejska,"9 lat",samiec,"3 kg",wydane adopcja,AL. Jerozolimskie,"2018-11-17","2018-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181114230654.jpg,https://napaluchu.waw.pl/pet/011803515/
39239,"1228/18",Likier,cat,Europejska,"9 lat",samiec,"4 kg",wydane adopcja,Ciupagi,"2018-11-16","2018-10-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181111233555.jpg,https://napaluchu.waw.pl/pet/011803494/
39241,"1233/18",Ziggy,cat,Europejska,"11 lat",samiec,"5 kg",wydane adopcja,z ul. Strzeleckiej,"2018-11-15","2018-10-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181112235411.jpg,https://napaluchu.waw.pl/pet/011803506/
39242,"1262/18",Szpaczek,cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,Zadumana,"2018-11-14","2018-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181112125456.jpg,https://napaluchu.waw.pl/pet/011803614/
39243,"1173/18",Mikria,cat,Europejska,"7 lat",samica,"3 kg",wydane adopcja,Zamoyskiego,"2018-11-13","2018-10-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181031232601.jpg,https://napaluchu.waw.pl/pet/011803343/
39244,"1271/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Na Skraju,"2018-11-13","2018-11-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7490_mini.jpg,https://napaluchu.waw.pl/pet/011803660/
39246,"1260/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Ul. Gajkowicza,"2018-11-12","2018-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7444_mini.jpg,https://napaluchu.waw.pl/pet/011803603/
39247,"1126/18",Kapelka,cat,Europejska,"8 lat",samica,"3 kg",wydane adopcja,ul. Gustawa Morcinka,"2018-11-11","2018-10-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181022014821.jpg,https://napaluchu.waw.pl/pet/011803232/
39248,"1219/18",Birna,cat,Europejska,"12 lat",samica,"5 kg",wydane adopcja,z ul. Mozaikowa,"2018-11-11","2018-10-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181110171233.jpg,https://napaluchu.waw.pl/pet/011803470/
39249,"1237/18",Julek,cat,Europejska,"19 lat",samiec,"5 kg",wydane adopcja,# weryfikacja,"2018-11-11","2018-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181102232202.jpg,https://napaluchu.waw.pl/pet/011803516/
39250,"1036/18",Xenia,cat,Europejska,"13 lat",samica,"3 kg",wydane adopcja,Powstańców Śląskich,"2018-11-10","2018-09-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181007003326.jpg,https://napaluchu.waw.pl/pet/011803011/
39251,"1096/18",Simi,cat,Europejska,"12 lat",samica,"2 kg",wydane adopcja,ul Korotyńskiego,"2018-11-10","2018-10-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181020134034.jpg,https://napaluchu.waw.pl/pet/011803164/
39252,"1097/18",Eubea,cat,Europejska,"15 lat",samica,"2 kg",wydane adopcja,ul Korotyńskiego,"2018-11-10","2018-10-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181020134228.jpg,https://napaluchu.waw.pl/pet/011803165/
39253,"1103/18",Lidka,cat,Europejska,"16 lat",samica,"3 kg",wydane adopcja,z ul. Markowska,"2018-11-10","2018-10-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181018231422.jpg,https://napaluchu.waw.pl/pet/011803180/
39254,"1133/18",Bandera,cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,"Jesówka, Droga Dzików","2018-11-10","2018-10-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181105224418.jpg,https://napaluchu.waw.pl/pet/011803260/
39256,"1208/18",Makita,cat,Europejska,"7 lat",samica,"3 kg",wydane adopcja,ul. Mała,"2018-11-10","2018-10-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181107222433.jpg,https://napaluchu.waw.pl/pet/011803430/
39257,"1261/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Pużaka,"2018-11-10","2018-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7453_mini.jpg,https://napaluchu.waw.pl/pet/011803613/
39258,"1265/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,Botewa (Białołęka),"2018-11-10","2018-11-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7465_mini.jpg,https://napaluchu.waw.pl/pet/011803629/
39259,"1248/18","",cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,ul. Umińskiego,"2018-11-09","2018-11-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803564_mini.jpg,https://napaluchu.waw.pl/pet/011803564/
39261,"1181/18",Frejka,cat,Europejska,"13 lat",samica,"5 kg",wydane adopcja,Książęca (lecznica),"2018-11-08","2018-10-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181031234606.jpg,https://napaluchu.waw.pl/pet/011803352/
39262,"1196/18",Siros,cat,Perski,"11 lat",samica,"4 kg",wydane adopcja,Jagiellońska,"2018-11-08","2018-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181104232836.jpg,https://napaluchu.waw.pl/pet/011803401/
39263,"1200/18",Rio,cat,Europejska,"7 lat",samiec,"3 kg",wydane adopcja,"Książęca(lecznica), znaleziony Śródmieście","2018-11-08","2018-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181104235656.jpg,https://napaluchu.waw.pl/pet/011803409/
39264,"1201/18",Stenka,cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Podleśna,"2018-11-08","2018-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7339_mini.jpg,https://napaluchu.waw.pl/pet/011803410/
39265,"1202/18",Śanti,cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Podleśna,"2018-11-08","2018-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7340_mini.jpg,https://napaluchu.waw.pl/pet/011803411/
39266,"1203/18",Rutka,cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,Pustola,"2018-11-08","2018-10-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181105234841.jpg,https://napaluchu.waw.pl/pet/011803413/
39267,"1227/18","",cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,Plac Hallera,"2018-11-08","2018-10-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/7412.jpg,https://napaluchu.waw.pl/pet/011803492/
39268,"1095/18",Avil,cat,Europejska,"8 lat",samiec,"4 kg",wydane adopcja,ul. Skoroszewska,"2018-11-06","2018-10-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181017223011.jpg,https://napaluchu.waw.pl/pet/011803162/
39270,"1190/18","",cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,z ul. Łuczniczej,"2018-11-05","2018-10-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7323_mini.jpg,https://napaluchu.waw.pl/pet/011803379/
39272,"1232/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,ul. Sobieskiego,"2018-11-05","2018-10-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803500_mini.jpg,https://napaluchu.waw.pl/pet/011803500/
39274,"1074/18",Łucja,cat,Europejska,"10 lat",samica,"2 kg",wydane adopcja,z ul. Kramarskiej,"2018-11-04","2018-10-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181015014731.jpg,https://napaluchu.waw.pl/pet/011803127/
39275,"1090/18","",cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,Żelazna,"2018-11-04","2018-10-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7161_mini.jpg,https://napaluchu.waw.pl/pet/011803157/
39276,"1092/18","",cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,Żelazna,"2018-11-04","2018-10-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/7163_mini.jpg,https://napaluchu.waw.pl/pet/011803159/
39277,"1108/18",Miko,cat,Europejska,"6 lat",samiec,"2 kg",wydane adopcja,SGGW przy Skarpie Warszawskiej,"2018-11-04","2018-10-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181030223134.jpg,https://napaluchu.waw.pl/pet/011803195/
39278,"1116/18","",cat,Europejska,"7 lat",samica,"2 kg",wydane adopcja,"ul. Racławicka ,","2018-11-04","2018-10-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803208_mini.jpg,https://napaluchu.waw.pl/pet/011803208/
39279,"1117/18","",cat,Europejska,"7 lat",samica,"2 kg",wydane adopcja,"","2018-11-04","2018-10-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011803209_mini.jpg,https://napaluchu.waw.pl/pet/011803209/
39280,"1165/18",Warna,cat,Europejska,"7 lat",samica,"2 kg",wydane adopcja,z ul. Racławickiej (lecznica),"2018-11-04","2018-10-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181028232035.jpg,https://napaluchu.waw.pl/pet/011803312/
39281,"1166/18",Faust,cat,Europejska,"9 lat",samiec,"3 kg",wydane adopcja,z ul. Racławickiej (lecznica),"2018-11-04","2018-10-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181028232557.jpg,https://napaluchu.waw.pl/pet/011803313/
39282,"1238/18","",cat,Europejska,"6 lat",samiec,"1 kg",wydane adopcja,Bohaterów Warszawy,"2018-11-04","2018-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181102003610.jpg,https://napaluchu.waw.pl/pet/011803527/
39283,"1239/18","",cat,Europejska,"6 lat",samica,"1 kg",wydane adopcja,Bohaterów Warszawy,"2018-11-04","2018-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181102003145.jpg,https://napaluchu.waw.pl/pet/011803528/
39284,"0854/18",Berhida,cat,Europejska,"11 lat",samica,"5 kg",wydane adopcja,Mickiewicza,"2018-11-04","2018-08-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180829003224.jpg,https://napaluchu.waw.pl/pet/011802594/
39285,"1070/18",Pria,cat,Europejska,"9 lat",samica,"3 kg",wydane adopcja,ul. Sikorskiego,"2018-11-03","2018-09-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181015013150.jpg,https://napaluchu.waw.pl/pet/011803118/
39286,"1122/18",Peka,cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,"znaleziony na Kabatach, odebrany z Rodziny Ulmów","2018-11-03","2018-10-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181030221149.jpg,https://napaluchu.waw.pl/pet/011803220/
39287,"1123/18",Ape,cat,Europejska,"6 lat",samica,"2 kg",wydane adopcja,"znaleziony na Kabatach, odebrany z Rodziny Ulmów","2018-11-03","2018-10-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181030221324.jpg,https://napaluchu.waw.pl/pet/011803221/
39288,"1171/18",Matysek,cat,Europejska,"7 lat",samiec,"4 kg",wydane adopcja,ul. Górczewska,"2018-11-03","2018-10-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/181031231641.jpg,https://napaluchu.waw.pl/pet/011803336/
